exp_number,method,batch_size_prop,batch_size,time,e_train_mae,e_train_rmse,e_train_rsq,f_train_mae,f_train_rmse,f_train_rsq,f_train_mean_cos,e_test_mae,e_test_rmse,e_test_rsq,f_test_mae,f_test_rmse,f_test_rsq,f_test_mean_cos
3,cur_sample,0.32,6912,4302.927899248,0.0025789075903339263,0.0032638500645399996,0.993644613192274,0.1549881501824176,0.21711393359863318,0.969678202682719,0.9706930099863648,0.010621119586247289,0.018485623812825383,0.8322154769747562,0.3060710566437923,2.2377926129730255,0.23031970026399384,0.9313449729417465
3,simple_random_sample,0.64,13824,0.052969295,0.006703908344584169,0.00893388673406552,0.9550266562804164,0.43078989602355205,0.6439862180624016,0.7549374215257809,0.834486050112957,0.040792593680597844,0.13700088462882096,0.03507449070466173,1.8044883888649608,25.279773467521508,0.0049569523075825295,0.7095606763915874
3,kmeans_sample,0.64,13824,48.52095778,0.022392415292444515,0.02920064992554788,0.6714358794916708,1.4370484332031441,2.1079351918357077,0.224879875295233,0.44942948137318134,0.1271328046893978,0.35459081639006135,-0.04118749030947755,5.215565364646657,37.85815386829268,0.0006206221803231049,0.3229953747608448
3,cur_sample,0.64,13824,3639.895874123,0.0021231171515942756,0.002726397191024073,0.9955618001388346,0.11972152340667089,0.1708493348634758,0.9794176977134675,0.9813836533161,0.0099755129749622,0.01807516408784184,0.8201938020315563,0.27762277917799827,1.7725609643766373,0.2972105142094741,0.9413184804499988
3,simple_random_sample,0.99,21384,0.008028457,0.004565246403042229,0.006044154760140854,0.9789148808420173,0.28104191764122427,0.42624281811702147,0.8755443370291393,0.9132063166367396,0.01875780364482084,0.04618526218764686,0.42324509855986003,0.8237564896311544,7.111973890965685,0.027843058836944268,0.8162162685614341
3,kmeans_sample,0.99,21384,59.768703492,0.014422765210142744,0.01897867104119332,0.825655108409514,0.9187088717840286,1.375951303382257,0.4024781748141395,0.608681220986288,0.11556605256279048,0.36103213385622945,-0.03350240605127608,3.734233557761933,42.553816806829204,0.003672395330652667,0.4587643784631274
3,cur_sample,0.99,21384,4017.832729264,0.0040446467022903195,0.0053744016157257655,0.9832322780496475,0.24826799201389568,0.37481261787776865,0.9012102682757709,0.9266200414515311,0.02072166751643857,0.042008283360005574,0.5728002235499206,0.6577900302967015,4.393731038965683,0.05010751026701998,0.841877918692763
4,simple_random_sample,0.16,3456,0.000306258,0.003971113907060225,0.00515362638940693,0.9844174076615914,0.2877970778278189,0.3952120509690807,0.8909017431351827,0.9037195619599478,0.047816088401750494,0.27310707922373195,0.011492200662013397,1.9961694544332922,30.073929645936417,-0.002083230285597759,0.7290750472476173
4,kmeans_sample,0.16,3456,32.1895773,0.03770181761502047,0.04813746302944017,0.42747577996927444,2.793366015835372,3.8275847606745277,0.08040476831987398,0.24971732077276404,0.47412614002637227,2.315479033947304,0.002103810998388189,20.490417016333563,230.56029103667478,0.00013531883466388894,0.14266386659220143
4,cur_sample,0.16,3456,3560.146438287,0.013188441609661096,0.016875716030098555,0.8549729315614603,0.8685171741228084,1.1990155641263185,0.5281268740843224,0.6472753466510435,0.05813608687818476,0.1469857227281552,0.09679192805893155,2.43760210228852,19.881905357830032,-0.004784686297784724,0.5042370116356598
